"proxyWallet","asset","conditionId","avgPrice","totalBought","realizedPnl","curPrice","title","slug","icon","eventSlug","outcome","outcomeIndex","oppositeOutcome","oppositeAsset","endDate","timestamp","status","size","initialValue","currentValue","cashPnl","percentPnl","percentRealizedPnl","redeemable","mergeable","eventId","negativeRisk","main_category","sub_category","value","total_position_pnl"
"0xe24838258b572f1771dffba3bcdde57a78def293","55130508659950975781206423736230755190887435587532300054967181134367990853076","0x086d5077d11e364bd9ec285a58b2f043c02d091fb6c789357d00530569a17185","0.534272","26702.293703","12436.005841","1","Northwestern State Demons vs. Stephen F. Austin Lumberjacks: O/U 142.5","cbb-nwst-sfaus-2026-01-27-total-142pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-nwst-sfaus-2026-01-27","Under","1","Over","28542789084946917840943478064983202073290114293939483779699945748080222140123","2026-01-27T00:00:00Z","1769607937.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","12436.005841"
"0xe24838258b572f1771dffba3bcdde57a78def293","101754666701199886138841013917946565044264296240353347741302135985882202581897","0xf65fefc5adc6f7e1b7bd78c737c15c1da5eab8e788d36e9f1092c55743c2b7df","0.46","23000.0","12420.0","1","UCF Knights vs. Cincinnati Bearcats: O/U 147.5","cbb-ucf-cin-2026-02-08-total-147pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-ucf-cin-2026-02-08","Over","0","Under","62076938111718679559663676129344093282419150340771402223958212494105228077543","2026-02-08T00:00:00Z","1770742545.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","12420.0"
"0xe24838258b572f1771dffba3bcdde57a78def293","88821201887949800118886320470885847310497239417161844624931293637598103161133","0x2603671ccbe35eae78b78ef2d89b5c7fce2245a9e6140b93a95e952d3fccb6f4","0.498503","24297.69","12185.218640999998","1","Rhode Island Rams vs. Duquesne Dukes: O/U 144.5","cbb-ri-duq-2026-02-01-total-144pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-ri-duq-2026-02-01","Under","1","Over","88935292170190538314427610920246599884480775213187294292518664053926770107233","2026-02-01T00:00:00Z","1769988398.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","12185.218640999998"
"0xe24838258b572f1771dffba3bcdde57a78def293","61461050394854739649857639530519103265280502434828402777913297390614241070735","0x3eb7bc5e8917d7ab8221005ff883fbee0a3866c99c06f892f726f509198ff245","0.52","24999.999999999996","12000.0","1","South Florida Bulls vs. Wichita State Shockers: O/U 160.5","cbb-sfl-wichst-2026-02-11-total-160pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-sfl-wichst-2026-02-11","Under","1","Over","14690542184287847253014979995515189296778776230301926046649060629369434990055","2026-02-12T00:00:00Z","1770902995.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","12000.0"
"0xe24838258b572f1771dffba3bcdde57a78def293","23392155183368768650786674892446281087869790526829179079832512185178885146592","0x80343cda72366dc91b846bdc68fd1f26fa9d74740bdd656bf7ec670b444eb439","0.4699999999999999","22500.0","11925.0","1","Le Moyne Dolphins vs. Wagner Seahawks: O/U 140.5","cbb-lemyn-wag-2026-02-05-total-140pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-lemyn-wag-2026-02-05","Over","0","Under","66627040658229803399419904923845031709935204638207876260275948899247074824741","2026-02-06T00:00:00Z","1770529949.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","11925.0"
"0xe24838258b572f1771dffba3bcdde57a78def293","12939539826579926446456951668675398362653774523674206401747969234977925907267","0xe2cd38542416d75b1451af1ac58cb966e1c8807a313c6631256af5c6ccdf950a","0.4699999999999999","22499.962062","11924.979892","1","Rutgers Scarlet Knights vs. Iowa Hawkeyes: O/U 137.5","cbb-rutger-iowa-2026-01-20-total-137pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-rutger-iowa-2026-01-20","Under","1","Over","20548053828572752361677673393949109579826490882683673404529008741566752324725","2026-01-21T00:00:00Z","1768976032.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","11924.979892"
"0xe24838258b572f1771dffba3bcdde57a78def293","66513062270203873139735458013568983799597275242889901932849132010448835209570","0x48657e3c2c2fc7961680efad7d89ab9fc0cf627fd8ae67fee0c8ec2464963e47","0.541384","25819.371303","11841.176788999997","1","Louisiana-Monroe Warhawks vs. Marshall Thundering Herd: O/U 159.5","cbb-lamon-marsh-2026-01-22-total-159pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-lamon-marsh-2026-01-22","Over","0","Under","6169194145801704386005331970295303176016196692970628834900182187295267809145","2026-01-22T00:00:00Z","1769120714.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","11841.176788999997"
"0xe24838258b572f1771dffba3bcdde57a78def293","9577755102810715837978146518458338481401306716622962173448735514156579729957","0xe3b95ff603f4482b6ab38668c54eb6b8ed4223021f3f3a6a64f19d651bca2a67","0.526693","24999.999999999996","11832.675","1","San Francisco Dons vs. Santa Clara Broncos: O/U 150.5","cbb-sf-sanclr-2026-01-28-total-150pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-sf-sanclr-2026-01-28","Over","0","Under","16450878469268611136023498821516725829141651676645050755902188947533331947689","2026-01-29T00:00:00Z","1769782338.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","11832.675"
"0xe24838258b572f1771dffba3bcdde57a78def293","26769680695048997943372123250661528672551066852367778457789204830903109705581","0xc33b95cb43ded8589a429c9737df2238954ca0a2226cafe874ff2a1351a40b3a","0.496808","23500.0","11825.012","1","North Carolina State Wolfpack vs. SMU Mustangs: O/U 160.5","cbb-ncst-smu-2026-02-03-total-160pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-ncst-smu-2026-02-03","Over","0","Under","78279333467184324574293247126508745960488558960874337685455377126770888086197","2026-02-04T00:00:00Z","1770211826.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","11825.012"
"0xe24838258b572f1771dffba3bcdde57a78def293","83919116764511497998152769430525581597527525251821089231288123644450670640181","0x97fc86893b694d79306e09efc45ed4866103e099aa57dd8fbb88eb2a52794a08","0.48","22500.0","11700.0","1","East Tennessee State Buccaneers vs. VMI Keydets: O/U 145.5","cbb-etnst-vamil-2026-02-07-total-145pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-etnst-vamil-2026-02-07","Over","0","Under","106472345046751631265719115346723357884851746601131274072381924171685030108931","2026-02-07T00:00:00Z","1770529949.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","11700.0"
