market_id,market_title,slug,event_slug,category,submarket,outcome,outcome_index,total_bought_usdc,avg_entry_price,resolved_price,realized_pnl_usdc,win
0xacef7822b97bbd298925768d973bddc3ef58b427a3519998f3a54a9ad53bbf78,Will Calen Bullock lead the NFL in interceptions this season?,will-calen-bullock-lead-the-nfl-in-interceptions-this-season,nfl-interceptions-leader,Other,NFL,No,1,13114.510000000002,0.998951,1.0,13.75712,True
0x0b436d14d29b7f778768ffb123a526b4dc496054e26d820d691e9b59f2ae15bf,Will the team that wins the 2025-26 Super Bowl play in the NFC West?,will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-nfc-west,super-bowl-winning-division,Other,Other,No,1,121.2,0.359416,0.0,13.352668,True
0xc8d259de7c552a4d0caec28989453da710a53811cb1d16965f6d4f8ecd843be1,Will Gabriel Bortoleto finish second in the 2025 Drivers Championship?,will-gabriel-bortoleto-finish-second-in-the-2025-drivers-championship,f1-drivers-champion-2nd-place,Other,Other,No,1,12212.87,0.999,1.0,12.212870000000002,True
0xdc7d506368baf54ff40df7112a69488319c64dc0619377d083949c0b6659842e,SV Werder Bremen vs. TSG 1899 Hoffenheim: O/U 4.5,bun-wer-hof-2026-01-10-total-4pt5,bun-wer-hof-2026-01-10-more-markets,Soccer,Bundesliga,Under,1,209.12,0.943647,1.0,11.784539,True
0x1d8821183636eb50838d5fb9bd7ee7b5a5d7c37a43eca8402a09d3a248a73717,Will Saquon Barkley win Super Bowl LIX MVP?,will-saquon-barkley-win-super-bowl-lix-mvp,super-bowl-lix-mvp,Other,Other,No,1,99999.99999999999,0.7300000000000001,1.0,11.375,True
0x1ebef2a23118957a69b5f7b5dcda9df50b307c860c1c8f890b9b74a9925d9e6d,Capitals vs. Red Wings,nhl-wsh-det-2026-01-29,nhl-wsh-det-2026-01-29,NHL,NHL,Capitals,0,282.67,0.45,1.0,11.3068,True
0x34cadd17da0e960060403c41a2b7c1ccde43d3a8f3e8fe79cd9a9dd5c3cf5dd3,Will LAR/CHI/BUF/SF/NE/HOU win their 2026 NFL Wild Card round games?,will-larchibufsfnehou-win-their-2026-nfl-wild-card-round-games,2026-nfl-wild-card-parlays-892,Other,NFL,Yes,0,9984.31,0.998885,1.0,11.132505,True
0xdbba965216da22b3a2b3d7aebf5751f4be8ba71a7fbfc730e5940817bf77cda3,WIll there be a penalty for exessive celebration called in Super Bowl LIX?,will-there-be-a-penalty-for-exessive-celebration-called-in-super-bowl-lix,penalty-props-super-bowl-lix,Soccer,Eredivisie,No,1,172.346665,0.91,1.0,11.011199,True
0x18f6e6eaefba1fd1d9014e2bb02f3a6045bb774c410f3d6c7a6c0b36086ab467,Will Ainias Smith score a TD in Super Bowl LIX?,will-ainias-smith-score-a-td-in-super-bowl-lix,super-bowl-lix-anytime-touchdown-scorers,Other,Other,No,1,9731.22,0.998874,1.0,10.957353,True
0x34ffadacd386777344d4b66a463424aed52ce8f4530a976bd7ace8873c6b8cdf,Will the Orlando Magic have the worst record in the NBA?,will-the-orlando-magic-have-the-worst-record-in-the-nba,nba-worst-record-846,Other,NBA,No,1,8041.0,0.998681,1.0,10.606079,True
0xce5a3a6b1495ae97faf2a12dfa24f61e412deaf6e387a8071592164085742038,Will Xavier Worthy score a TD in Super Bowl LIX?,will-xavier-worthy-score-a-td-in-super-bowl-lix,super-bowl-lix-anytime-touchdown-scorers,Other,Other,Yes,0,350.0,0.358571,1.0,10.187998,True
0x7118a71261d37fc4ba848f104eba27e4deaf4c04777414fabd4f17c083a1f6b2,Will a No. 2 seed win Super Bowl LX,will-a-no-2-seed-win-super-bowl-lx,super-bowl-lx-winning-seed,Other,Other,Yes,0,75.01,0.32,0.0,10.101799999999999,True
0x542fb07feb00feddb87c1d9e93ebf439a692c6b12e81e935ef2a5cda7de70dfb,"Will Bitcoin reach $105,000 in January?",will-bitcoin-reach-105k-in-january-2026,what-price-will-bitcoin-hit-in-january-2026,Crypto,Crypto,No,1,10088.81,0.999,1.0,10.08881,True
0xe651052aca9d2d2326db9338e5ebbaff23a4d81037f1507dee7feb167da8244f,Will Derek Stingley Jr. lead the NFL in interceptions this season?,will-derek-stingley-jr-lead-the-nfl-in-interceptions-this-season,nfl-interceptions-leader,Other,NFL,No,1,10058.780000000002,0.9989979999999998,1.0,10.078897,True
0x34295c16ef1e45b468381a9aa35676b0f4cc29e80b36b80fdb1f3163f522b33d,Will Liverpool win the 2024 Carabao Cup?,will-liverpool-win-the-2024-carabao-cup,carabao-cup-champion-2024,Other,Other,Yes,0,977.7000000000002,0.71,0.0,9.777,True
0xd34d970546d43f3c795086b34546c755c005a6362416060d0f1e56cb71b36eaa,Will Nneka Ogwumike lead the WNBA in rebounds per game this season?,will-nneka-ogwumike-lead-the-wnba-in-rebounds-per-game-this-season-182,wnba-rebounds-leader-412,Other,NBA,No,1,8299.88,0.998868,1.0,9.395464,True
0x4f61a9a1685d28e6e82c5597966118806890b19610f6dbc9089da0ddbc5704ed,Will JuJu Smith-Schuster score a TD in Super Bowl LIX?,will-juju-smith-schuster-score-a-td-in-super-bowl-lix,super-bowl-lix-anytime-touchdown-scorers,Other,Other,No,1,223.148818,0.83,1.0,9.165299,True
0xc47422ece69ef00d586ecdb6170e5c39946dcce86ec61b0ab02dfe6b921fd1ff,Trail Blazers vs. Knicks,nba-por-nyk-2026-01-30,nba-por-nyk-2026-01-30,NBA,NBA,Knicks,1,28.75,0.682782,1.0,9.120017,True
0xe09aba75867a7b9419a6be114728ad30afe1051e9586b5ea2e74f04f1ddc0253,Will the Boston Celtics win more than 41.5 regular season games in 2025–26?,will-the-boston-celtics-win-more-than-41pt5-regular-season-games-in-202526,nba-win-totals-over-or-under,Other,NBA,Yes,0,8056.900000000001,0.998934,1.0,8.588655,True
0xead308d7628ff4bf7c89df1d52163de37501a627c7b7588cc523c07ef9b0f4bd,Will the Denver Nuggets make the NBA Playoffs?,will-the-denver-nuggets-make-the-nba-playoffs-427,which-teams-will-make-the-nba-playoffs-138,Other,NBA,No,1,350.6278,0.005,0.016,8.41488,True
0x3d05ed5ecbdafd11a57075e5dd9589c83bfe18468f9a4484ba84d057ae862b52,Will Arizona win the 2025 NCAA Tournament?,will-arizona-win-the-2025-ncaa-tournament,2025-ncaa-tournament-winner,Other,Other,No,1,4192.48,0.959,1.0,8.38496,True
0xfd4bbcfde843309298128002a39b66bdae55efcb8b5e55ffe03064fdcadd3836,Will the Seattle Seahawks be the Top Defense/Special Teams of the 2025–26 NFL Regular Season?,will-the-seattle-seahawks-be-the-top-defensespecial-teams-of-the-202526-nfl-regular-season,fantasy-football-top-dst,Other,NFL,Yes,0,5104.5,0.998369,1.0,8.325439,True
0x9ec5a7e78598481da553a7bf6f8084754cd6957db81bb01c8ecac5141f23b93e,Will the team that wins the 2025-26 Super Bowl be from Texas?,will-the-team-that-wins-the-2025-26-super-bowl-be-from-texas,super-bowl-winning-state,Other,Other,No,1,5891.94,0.998606,1.0,8.213364,True
0x941776ca5b85088dba5791af00e05ab9c1928d1206d52aa1142372bc64bcd4e7,Will the team that wins the 2025-26 Super Bowl play in the NFC South?,will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-nfc-south,super-bowl-winning-division,Other,Other,No,1,5340.33,0.998466,1.0,8.192066,True
0x73e1ae5b340a858c6e184a379d8049592586be451fb589273765fd535dee1c73,Will the Dallas Mavericks win more than 41.5 regular season games in 2025–26?,will-the-dallas-mavericks-win-more-than-41pt5-regular-season-games-in-202526,nba-win-totals-over-or-under,Other,NBA,No,1,7833.0,0.998983,1.0,7.966161,True
0x85f97463c53731e1357759bae4533c4b25a02fa9d2d955efbf6f2f37365a4bb6,Will the Eagles lead the Chiefs after the first quarter of Super Bowl LIX?,will-the-eagles-lead-the-cheifs-after-the-first-quarter-of-super-bowl-lix,which-team-will-lead-after-each-quarter-super-bowl-lix,Other,Other,Eagles,0,37.499992,0.48,1.0,7.728651,True
0x47aa16878e0db9005eec919801679c0fd74a4d0d71b1f6d866815f2f855d4565,Spread: Timberwolves (-5.5),nba-gsw-min-2026-01-24-spread-home-5pt5,nba-gsw-min-2026-01-24,NBA,NBA,Warriors,1,860.4,0.9910289999999999,1.0,7.718648,True
0xf7ffa099f0baa6c9d6f9fe100864a99624264cec92af50a083b9704372dd1e51,Crute vs. Bellato,crute-vs-bellato,ufc-312-du-plessis-vs-strickland-2,Other,Other,Crute,0,763.1576149999999,0.41,0.5,7.6315,True
0x4efdd578f69e856e73bd9747d837b8819ff7dc8427113f423ea5a4f41ba162cd,Will McLaren finish fifth in the 2025 F1 Constructors' Championship?,will-mclaren-finish-fifth-in-the-2025-f1-constructors-championship,f1-constructors-championship-5th-place,Other,Other,No,1,7577.42,0.998996,1.0,7.607729,True
0x73d355a245534ac7488cfa3b10332c68c5a0a96f8564cf5b16067d78ad969713,Will Kenneth Walker III win the Super Bowl LX MVP?,will-kenneth-walker-iii-win-the-super-bowl-lx-mvp,super-bowl-lx-mvp,Crypto,Crypto,Yes,0,7513.5,0.999,1.0,7.5135,True
0x23ac07fd625457b08f4909661f147bf09c382a1cfb72c122d2230601dba0ca9b,Big Game: Octopus?,pro-football-championship-octopus,pro-football-championship-octopus,Other,Other,No,1,279.13,0.9733189999999999,1.0,7.447467,True
0xf4d0589215d37998ffcf81bccc930cd924ab2f6a0997092e5f30f92b2c919d66,Will the team that wins the 2025-26 Super Bowl play in the NFC North?,will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-nfc-north,super-bowl-winning-division,Other,Other,No,1,4775.2,0.9984459999999998,1.0,7.42066,True
0xef62cae2f23eb9084db338cafc8ee88806bee54e3a92051689f70d6907b7f3cf,Will the Portland Trail Blazers win the 2025–2026 NBA Northwest Division?,nba-2025-26-northwest-division-winner-portland-trail-blazers,nba-2025-26-northwest-division-winner,NBA,NBA,No,1,7145.0,0.998986,1.0,7.24503,True
0xb76580e7e3e73a1054ef4b1101c4c4eadcdb4dbdd73db00b0553ca1b76dbdefb,Will Napheesa Collier lead the WNBA in rebounds per game this season?,will-napheesa-collier-lead-the-wnba-in-rebounds-per-game-this-season-819,wnba-rebounds-leader-412,Other,NBA,No,1,7214.0,0.9989970000000001,1.0,7.235642,True
0x6ce783e477ce7b490c76d3b1ae1a740df05bf128154a2c132bc306524ed68a3d,Will Alyssa Thomas lead the WNBA in rebounds per game this season?,will-alyssa-thomas-lead-the-wnba-in-rebounds-per-game-this-season-177,wnba-rebounds-leader-412,Other,NBA,No,1,7214.0,0.9989979999999998,1.0,7.228428,True
0xca2cf4b14a3a7114c78b0402b9ea55b5957038a48e1cfa31a2d1a9693b68c10b,Will Aliyah Boston lead the WNBA in rebounds per game this season?,will-aliyah-boston-lead-the-wnba-in-rebounds-per-game-this-season-912,wnba-rebounds-leader-412,Other,NBA,No,1,7174.82,0.998993,1.0,7.225043,True
0xd9a0f6042289e6d4903b88451a0468aa7814b5174a8025fe4e0fee8a5671cf55,Will Jessica Shepard lead the WNBA in rebounds per game this season?,will-jessica-shepard-lead-the-wnba-in-rebounds-per-game-this-season-632,wnba-rebounds-leader-412,Other,NBA,No,1,7206.03,0.999,1.0,7.20603,True
0xc76030c9ef640ff36a1b6d35032e4970c8fa03e0ba5549a1e3556775c2045d79,Will Brionna Jones lead the WNBA in rebounds per game this season?,will-brionna-jones-lead-the-wnba-in-rebounds-per-game-this-season-527,wnba-rebounds-leader-412,Other,NBA,No,1,7203.85,0.999,1.0,7.20385,True
0x6c8831e59eb8d911ed37fa863df301f98736a6d2bfd214010989c356dae3ae10,Will Dearica Hamby lead the WNBA in rebounds per game this season?,will-dearica-hamby-lead-the-wnba-in-rebounds-per-game-this-season-144,wnba-rebounds-leader-412,Other,NBA,No,1,7202.76,0.999,1.0,7.20276,True
0xd3a16e7a5f5397220573a601739eecb8d2dabe561df2d6ace52b118dda8ace95,Will Azura Stevens lead the WNBA in rebounds per game this season?,will-azura-stevens-lead-the-wnba-in-rebounds-per-game-this-season-238,wnba-rebounds-leader-412,Other,NBA,No,1,7193.82,0.999,1.0,7.19382,True
0x2067340af0e017da36a5265513733622b8a9b9980d4090d319aa6f70a46b363b,Will Kayla Thornton lead the WNBA in rebounds per game this season?,will-kayla-thornton-lead-the-wnba-in-rebounds-per-game-this-season-297,wnba-rebounds-leader-412,Other,NBA,No,1,7156.99,0.9989970000000001,1.0,7.17846,True
0xf65686ab2dd3f36cf3476225a8ae606bd6300afe6de14581ddcea7c92b66bed8,Will Super Bowl LIX get delayed past February 28th or canceled?,will-super-bowl-lix-get-delayed-past-february-28th-or-canceled,first-score-method-super-bowl-lix,Other,Other,No,1,7082.06,0.999,1.0,7.08206,True
0x667768053ebce7f7c4ec0480fb998ce6290eb53178caa70d34260b5fa598cf96,Will Marquise Brown record 41 or more receiving yards in Super Bowl LIX?,will-marquise-brown-record-41-or-more-receiving-yards-in-super-bowl-lix,recieving-yardage-props-super-bowl-lix,Other,Other,Under,1,13.207546,0.4699999999999999,1.0,6.999999,True
0x18d6e8462ffc37e6c0216215dd57ff99838bb42b2d6c99d31c38a4bed527432a,Will Houston face Los Angeles R in Super Bowl LX?,will-houston-face-los-angeles-r-in-super-bowl-lx,super-bowl-lx-matchup,Other,Other,No,1,5563.99,0.998771,1.0,6.838143,True
0xfa0d92d9048aa2ac0c61cad731fb39b8861b366aaea3899068feb2c932e2c642,Will the San Antonio Spurs win more than 44.5 regular season games in 2025–26?,will-the-san-antonio-spurs-win-more-than-44pt5-regular-season-games-in-202526,nba-win-totals-over-or-under,Other,NBA,Yes,0,6054.999999999999,0.998917,1.0,6.557565,True
0x37441f221face20c782947b3c2d32b276a5a33f13ffa8bf8fa136ff7ef1460e9,Scorigami in Week 3 of NFL Playoffs?,scorigami-in-week-3-of-nfl-playoffs,scorigami-in-week-3-of-nfl-playoffs,Other,NFL,No,1,3547.73,0.998204,1.0,6.371723,True
0x103f3eafda3b5de436816fff1ed6a7df5e785d7aab0c021940d476f15e969117,Will the New England Patriots make the playoffs?,will-the-new-england-patriots-make-the-playoffs,which-nfl-teams-will-make-the-playoffs-167,Other,NFL,Yes,0,6229.979999999999,0.998979,1.0,6.360809,True
0x122997ab2f540063db3f155f34c5150435bd61d8f90404c433fb445bd7f671ce,Will Ernest Jones IV lead the NFL in interceptions this season?,will-ernest-jones-iv-lead-the-nfl-in-interceptions-this-season,nfl-interceptions-leader,Other,NFL,No,1,6345.38,0.999,1.0,6.34538,True
0x05d4750e0b4d92cb16a1c700c852826025b10334fffed325e62fe225d2703110,Will Houston face Seattle in Super Bowl LX?,will-houston-face-seattle-in-super-bowl-lx,super-bowl-lx-matchup,Other,Other,No,1,6082.99,0.9989579999999999,1.0,6.338475,True
0xa710cdc8b23c2ae2ee5c9bc81a686cd6bc3e826e8a730215993b28cb378a29ad,Will a No. 1 seed win Super Bowl LX,will-a-no-1-seed-win-super-bowl-lx,super-bowl-lx-winning-seed,Other,Other,Yes,0,5859.6,0.998925,1.0,6.29907,True
0x06d753dca06824f4af826e23f85f6fed1484d504ce301045fa26434c63e4f922,Will there be a missed extra point attempt in Super Bowl LIX?,will-there-be-a-missed-extra-point-attempt-in-super-bowl-lix,kicking-props-super-bowl-lix,Soccer,Eredivisie,No,1,142.285713,0.72,1.0,6.114775,True
0x4aba3b50a944a0421a769e07b073b735ac8122e8604babe20a1433a3cdec9970,Will Satou Sabally lead the WNBA in rebounds per game this season?,will-satou-sabally-lead-the-wnba-in-rebounds-per-game-this-season-954,wnba-rebounds-leader-412,Other,NBA,No,1,5366.0,0.998882,1.0,5.999188,True
0x56076dc8839569ac666199597f7da15354a477eb6557b27b390e412c7639cccb,Will the Saints hire Mike McCarthy as their next head coach?,will-the-saints-hire-person-a-as-their-next-head-coach,next-saints-head-coach-24-25,Other,Other,No,1,17703.0,0.999,1.0,5.92,True
0x220ffa9079350701e4f5f2120fbe9db1bf641c4b2a3f3b591dcd8feeefb45e42,Tafa vs. Teixeira,tafa-vs-teixeira,ufc-312-du-plessis-vs-strickland-2,Other,Other,Teixeira,1,540.420475,0.58,1.0,5.403526,True
0x6f6c1db615854c58a79b37125a9181d4d07721ddc0a06690ded19413db2fd699,Will Kiki Iriafen lead the WNBA in rebounds per game this season?,will-kiki-iriafen-lead-the-wnba-in-rebounds-per-game-this-season-618,wnba-rebounds-leader-412,Other,NBA,No,1,5248.04,0.998978,1.0,5.363496000000001,True
0x3c5fbe912f05de901347cdf1f592d724aeef91d299c3efe4f129c38376c90275,Will the Bears win the NFC Championship?,will-the-bears-win-the-nfc-championship-1,nfc-champion-1,Other,Other,No,1,4830.0,0.998995,1.0,4.85415,True
0x1d8821183636eb50838d5fb9bd7ee7b5a5d7c37a43eca8402a09d3a248a73717,Will Saquon Barkley win Super Bowl LIX MVP?,will-saquon-barkley-win-super-bowl-lix-mvp,super-bowl-lix-mvp,Other,Other,Yes,0,120.0,0.22,0.0,4.8,True
0xa4214fd8b72e1c8656df178573485897028c52db7d0a09861e795d1c1e1671bb,Will the Pittsburgh Steelers be eliminated in the Divisional Round?,will-the-pittsburgh-steelers-be-eliminated-in-the-divisional-round,pittsburgh-steelers-stage-of-elimination-20252026,Other,Other,No,1,4772.99,0.999,1.0,4.77299,True
0x1d1f412269c5ac05eeecc24cbd26c389bb7b84b354a2d1885f82737e62a20eba,Big Game: 'Santa Clara Shootout' Parlay,pro-football-championship-santa-clara-shootout-parlay,pro-football-championship-santa-clara-shootout-parlay,Other,Other,No,1,1765.81,0.997305,1.0,4.758857,True
0xe7d4e1f9265ebbfb4f41ce8c3a776e4827e77877603a381d52008951ff6a0560,Will Allisha Gray lead the WNBA in points per game this season?,will-allisha-gray-lead-the-wnba-in-points-per-game-this-season-652,wnba-scoring-leader-296,Other,NBA,No,1,4665.17,0.999,1.0,4.66517,True
0x59f5691e09924287af8a7806e711c7f6d4fcfcff14db4bda57233f09f36ed245,Will Arike Ogunbowale lead the WNBA in points per game this season?,will-arike-ogunbowale-lead-the-wnba-in-points-per-game-this-season-239,wnba-scoring-leader-296,Other,NBA,No,1,4661.44,0.999,1.0,4.66144,True
0xd4a5e7851b76ef156f6f8113175a562b25b87af1767383cfd537ee9e7749fcd3,Will New England face Green Bay in Super Bowl LX?,will-new-england-face-green-bay-in-super-bowl-lx,super-bowl-lx-matchup,Other,Other,No,1,1544.99,0.9969889999999999,1.0,4.651964,True
0xd0bb4fdb43f7668aa22e8b95b1376a48493e4063de84e77d9d0210051619ca00,Will Jackie Young lead the WNBA in points per game this season?,will-jackie-young-lead-the-wnba-in-points-per-game-this-season-444,wnba-scoring-leader-296,Other,NBA,No,1,4650.62,0.999,1.0,4.65062,True
0x86c49288ee502658e1b51a85919b77770a1502f1ffd3a534bd3bf6013b785fd6,Will Caitlin Clark lead the WNBA in points per game this season?,will-caitlin-clark-lead-the-wnba-in-points-per-game-this-season-656,wnba-scoring-leader-296,Other,NBA,No,1,4645.13,0.999,1.0,4.64513,True
0x7d90c5fb79ec3702800b13a52608da9bc6eb9a16c9437a50f147a25c9ff853e5,Will Brittney Sykes lead the WNBA in points per game this season?,will-brittney-sykes-lead-the-wnba-in-points-per-game-this-season-677,wnba-scoring-leader-296,Other,NBA,No,1,4625.36,0.999,1.0,4.62536,True
0x6a82d6fbf4827beb1f91c6b02f677b06f9e78896b5f6f737753c249d55ba0848,Will Dearica Hamby lead the WNBA in points per game this season?,will-dearica-hamby-lead-the-wnba-in-points-per-game-this-season,wnba-scoring-leader-296,Other,NBA,No,1,4587.96,0.999,1.0,4.58796,True
0x01cf1bf5aa7263e5e5a62892bbc4ac8b89946176f289b023b50e61431b8db0ad,Will Nneka Ogwumike lead the WNBA in points per game this season?,will-nneka-ogwumike-lead-the-wnba-in-points-per-game-this-season-144,wnba-scoring-leader-296,Other,NBA,No,1,4564.8,0.999,1.0,4.5648,True
0x509b6c5c034f0e278608c9dcdc23de9b415241a3ae4b8a3ce3ea6642f203fec8,Will Aliyah Boston lead the WNBA in points per game this season?,will-aliyah-boston-lead-the-wnba-in-points-per-game-this-season,wnba-scoring-leader-296,Other,NBA,No,1,4564.33,0.999,1.0,4.56433,True
0x8a8f2476c5b340a597551fa55da9c909937915e94f4f168404eb33a2dc8dd1c5,Will Denver face Green Bay in Super Bowl LX?,will-denver-face-green-bay-in-super-bowl-lx,super-bowl-lx-matchup,Other,Other,No,1,1534.49,0.997037,1.0,4.546693,True
0x87dc7cddb8d7d009e136233c8868759149e487d0a8797387e2d35beaf510eb51,Will Paige Bueckers lead the WNBA in points per game this season?,will-paige-bueckers-lead-the-wnba-in-points-per-game-this-season-235,wnba-scoring-leader-296,Other,NBA,No,1,4537.71,0.999,1.0,4.53771,True
0x0045a21b17c7f034b01f16e85672cec31f963de4509e55ce923b3a88d57805e2,Will Kelsey Plum lead the WNBA in points per game this season?,will-kelsey-plum-lead-the-wnba-in-points-per-game-this-season-847,wnba-scoring-leader-296,Other,NBA,No,1,4493.28,0.999,1.0,4.49328,True
0x4f6845f966e412815959aa56cb22a6b3de3e5529bb945d5a8d42c6ff050f4b5c,Will Satou Sabally lead the WNBA in points per game this season?,will-satou-sabally-lead-the-wnba-in-points-per-game-this-season-756,wnba-scoring-leader-296,Other,NBA,No,1,4474.31,0.999,1.0,4.47431,True
0x5ff0bf5efb17ea01b15af50354070dd1375570b452a860eb8a9e9dadaafe82e5,Will Rhyne Howard lead the WNBA in points per game this season?,will-rhyne-howard-lead-the-wnba-in-points-per-game-this-season-795,wnba-scoring-leader-296,Other,NBA,No,1,4470.96,0.999,1.0,4.47096,True
0x3a797bd6ef1d0ed2cfc2f321b17af6506c7ec1f7064c3aa7a5da7ae50af08b42,Will Sabrina Ionescu lead the WNBA in points per game this season?,will-sabrina-ionescu-lead-the-wnba-in-points-per-game-this-season-873,wnba-scoring-leader-296,Other,NBA,No,1,4410.63,0.999,1.0,4.41063,True
0x3b1f561f331ec313bd8172a9d08b58e62cc6f211fd564f79257a199023627a18,Will Kelsey Mitchell lead the WNBA in points per game this season?,will-kelsey-mitchell-lead-the-wnba-in-points-per-game-this-season-291,wnba-scoring-leader-296,Other,NBA,No,1,4406.81,0.999,1.0,4.40681,True
0x1a00440bc63b3c3feda9dd31a66296b59ddc5f0c4e5d1120191ba63570ee080c,FC St. Pauli 1910 vs. RB Leipzig: O/U 4.5,bun-pau-lei-2026-01-10-total-4pt5,bun-pau-lei-2026-01-10-more-markets,Soccer,Bundesliga,Under,1,117.69,0.965303,1.0,4.083488999999999,True
0x234830728d4fccb2a83de2b5e5f16dbf19694eeb5f12f2bc76fe036b6fda2dc1,Will Devin Lloyd lead the NFL in interceptions this season?,will-devin-lloyd-lead-the-nfl-in-interceptions-this-season,nfl-interceptions-leader,Other,NFL,No,1,4077.2099999999996,0.999,1.0,4.07721,True
0xe46e08b5b0f544dd50f5a99ffdf6825d070f1b6f4943c8b340fbe8eaeeea8fba,"Will Bitcoin reach $80,000 March 2-8?",will-bitcoin-reach-80k-march-2-8,what-price-will-bitcoin-hit-march-2-8,Crypto,Crypto,Yes,0,4902.1059,0.01,0.0,4.040382,True
0x2145bf0342d0968bc45c8c18dffa76219e7999387271a1cabf9e3f639dea1282,Will Kareem Hunt record 8 or more receiving yards in Super Bowl LIX?,will-kareem-hunt-record-8-or-more-receiving-yards-in-super-bowl-lix,recieving-yardage-props-super-bowl-lix,Other,Other,Under,1,8.333332,0.52,1.0,3.999999,True
0x9ea6164c7b1f0cb38c5fc0d86515b7f3ee8039e09fcbcdc40ad081959de8c2fa,Big Game: 'Seahawks Revenge' Parlay,pro-football-championship-seahawks-revenge-parlay,pro-football-championship-seahawks-revenge-parlay,Other,Other,No,1,505.0,0.9921180000000002,1.0,3.98041,True
0x35348a30ef5f692761480d6979f83c1b62bb2e974170dcc3b406ad03415b5b51,Will the Houston Texans be eliminated in the Conference Championship Round?,will-the-houston-texans-be-eliminated-in-the-conference-championship-round,houston-texans-stage-of-elimination-20252026,Other,Other,No,1,2040.9,0.998073,1.0,3.932814,True
0x180738e4e0813068be9bdb9aa418eee08532ba0f7d0a610b9de3a60ea7e85024,Will Jessie Bates III lead the NFL in interceptions this season?,will-jessie-bates-iii-lead-the-nfl-in-interceptions-this-season,nfl-interceptions-leader,Other,NFL,No,1,3874.0,0.999,1.0,3.8740000000000006,True
0x0c37f3915aced296bd33caf4d70ed036f081217f03dd45179c761da7894ab888,Will the Green Bay Packers win the Super Bowl?,will-the-green-bay-packers-win-the-super-bowl,green-bay-packers-stage-of-elimination-20252026,Other,Other,No,1,145.73,0.973481,1.0,3.8646130000000003,True
0x04067d74f5957714704fd2d306d79bc45d18ba43099f59cd7b37e1332a5cdedf,Will Hellas Verona FC win on 2026-01-31?,sea-cag-ver-2026-01-31-ver,sea-cag-ver-2026-01-31,Other,Other,No,1,2533.95,0.998507,1.0,3.783187,True
0x0de23db561c530e218ffe3a00c8557be4333aa965bb38c2f0e74c3778ecd347e,Will Denver face Carolina in Super Bowl LX?,will-denver-face-carolina-in-super-bowl-lx,super-bowl-lx-matchup,Other,Other,No,1,3740.0,0.999,1.0,3.74,True
0x4b1baaf99956580db54c68194dd52ea8a9fc064695f8393952f2ab2121b5cc6e,Will Bijan Robinson be the Top Fantasy Running Back for the 2025–26 NFL Regular Season?,will-bijan-robinson-be-the-top-fantasy-running-back-for-the-202526-nfl-regular-season,fantasy-football-top-rb-2025,Other,NFL,No,1,3674.0,0.999,1.0,3.674,True
0x6c12cd00628d7b4a3a3afbda79ff3fe67529bd583c40cfc4d7fe0f70a1bf6881,Will the Denver Broncos win the Super Bowl?,will-the-denver-broncos-win-the-super-bowl,denver-broncos-stage-of-elimination-20252026,Other,Other,No,1,89.0,0.92,1.0,3.56,True
0x2ab449e066e459b803355fd6dac5f8b218b88e93cbfa300789d0cc2657be29ad,Will the Los Angeles Chargers win 10 or more regular season games?,will-the-los-angeles-chargers-win-10-or-more-regular-season-games,nfl-win-totals-over-or-under,Other,NFL,Yes,0,282.0,0.98773,1.0,3.46014,True
0x3a65ad6697884afc2bc8c49bd990322f1b3bb82277fd187c0a8cb7a7b53d990d,Will Pittsburgh beat Green Bay in Super Bowl LX?,will-pittsburgh-beat-green-bay-in-super-bowl-lx,super-bowl-lx-exact-outcome,Other,Other,No,1,3169.7699999999995,0.998917,1.0,3.43286,True
0xb52f54a39a7d9538a3236cb8ee92ee5bb4262a989b6b9d35fa8e9778990bc0fb,Matthews vs. Prado,matthews-vs-prado,ufc-312-du-plessis-vs-strickland-2,Other,Other,Matthews,0,48.760000000000005,0.6199999999999999,1.0,3.4132000000000007,True
0x65996d10a2a0f847fe9bfc18de1ee61bb9489eba2dc1efaf5ea352cf537e51f3,Will the Denver Broncos win the AFC West?,will-the-denver-broncos-win-the-afc-west-1,afc-west-winner-1,Other,Other,Yes,0,3334.86,0.999,1.0,3.33486,True
0xa2a16c61c1eb84b8d6cb381da569acc8c46b3a3ad0df2d2cdf345f88945d7d29,Will Houston beat Green Bay in Super Bowl LX?,will-houston-beat-green-bay-in-super-bowl-lx,super-bowl-lx-exact-outcome,Other,Other,No,1,3317.91,0.998995,1.0,3.334499,True
0xae0ebd8d962cf6550fc95c365ed364b97668d8e5dea68dc18d65eeea14fd2303,Will Denver beat Green Bay in Super Bowl LX?,will-denver-beat-green-bay-in-super-bowl-lx,super-bowl-lx-exact-outcome,Other,Other,No,1,2049.59,0.998385,1.0,3.310087,True
0x0a7a29fedea202e1faa20ba135a4b7497472b1163f405f612f5100a1633dd232,Will Houston face Chicago in Super Bowl LX?,will-houston-face-chicago-in-super-bowl-lx,super-bowl-lx-matchup,Other,Other,No,1,1981.74,0.998443,1.0,3.085569,True
